character_guid	character_name	account_id	account_name	level	class_id	race_id	character_online	character_last_logout_utc	account_last_login	group_count	group_ids	rndbot_stock	character_active	character_deleted	account_online	account_active	account_locked	account_banned_flag	banned_now	session_status	all_add_rows	active_add_rows	base_eligible	selection_status
25693	Segel	233	RNDBOT365	1	3	2	0	2026-08-29 00:14:42	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25694	Gisellis	233	RNDBOT365	1	4	9	0	2026-08-29 00:14:55	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25695	Alienny	233	RNDBOT365	1	8	1	0	2026-08-29 00:14:48	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25696	Chrica	233	RNDBOT365	1	9	9	0	2026-08-29 00:14:57	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25697	Carineri	234	RNDBOT366	1	8	1	0	2026-08-29 00:14:56	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25698	Jandra	234	RNDBOT366	1	5	1	0	2026-08-29 00:14:44	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25699	Taloreo	234	RNDBOT366	1	3	10	0	2026-08-29 00:14:45	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25700	Kamko	234	RNDBOT366	1	9	7	0	2026-08-29 00:14:58	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25701	Cassancy	234	RNDBOT366	1	8	9	0	2026-08-29 00:14:55	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25702	Grarthunand	234	RNDBOT366	1	2	3	0	2026-08-29 00:14:51	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25703	Meriones	234	RNDBOT366	1	8	10	0	2026-08-29 00:14:43	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25704	Kailania	234	RNDBOT366	1	9	9	0	2026-08-29 00:14:47	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25705	Alain	234	RNDBOT366	1	5	10	0	2026-08-29 00:14:57	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25706	Gadora	235	RNDBOT367	1	9	9	0	2026-08-29 00:14:40	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25707	Kregdand	235	RNDBOT367	1	3	3	0	2026-08-29 00:14:31	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25708	Maurizio	235	RNDBOT367	1	8	9	0	2026-08-29 00:14:36	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25709	Vitacia	235	RNDBOT367	1	5	10	0	2026-08-29 00:14:41	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25710	Hecar	235	RNDBOT367	1	1	10	0	2026-08-29 00:14:46	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25711	Uhnevass	235	RNDBOT367	1	3	3	0	2026-08-29 00:14:47	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25712	Urius	235	RNDBOT367	1	2	1	0	2026-08-29 00:14:59	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25713	Davin	235	RNDBOT367	1	2	10	0	2026-08-29 00:14:47	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25714	Xigdun	235	RNDBOT367	1	3	8	0	2026-08-29 00:14:52	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25715	Celeni	236	RNDBOT368	1	4	10	0	2026-08-29 00:14:50	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25716	Ilune	236	RNDBOT368	1	8	5	0	2026-08-29 00:14:32	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25717	Thamwua	236	RNDBOT368	1	3	3	0	2026-08-29 00:14:35	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25718	Revelaine	236	RNDBOT368	1	8	5	0	2026-08-29 00:14:41	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25719	Anari	236	RNDBOT368	1	2	1	0	2026-08-29 00:14:44	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25720	Nythillaeth	236	RNDBOT368	1	3	4	0	2026-08-29 00:14:58	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25721	Jashar	236	RNDBOT368	1	4	4	0	2026-08-29 00:14:43	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25722	Abient	236	RNDBOT368	1	4	9	0	2026-08-29 00:14:32	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25723	Alaenya	236	RNDBOT368	1	4	4	0	2026-08-29 00:14:38	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25724	Bierya	237	RNDBOT369	1	4	4	0	2026-08-29 00:14:58	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25725	Hamghun	237	RNDBOT369	1	7	8	0	2026-08-29 00:14:56	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25726	Tiwinne	237	RNDBOT369	1	7	6	0	2026-08-29 00:14:46	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25727	Ganyae	237	RNDBOT369	1	11	4	0	2026-08-29 00:14:31	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25728	Rhelina	237	RNDBOT369	1	9	5	0	2026-08-29 00:14:54	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25729	Zerianca	237	RNDBOT369	1	3	1	0	2026-08-29 00:14:38	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25730	Esteric	237	RNDBOT369	1	5	10	0	2026-08-29 00:15:00	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25731	Wonibli	237	RNDBOT369	1	1	6	0	2026-08-29 00:14:56	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25732	Dorineve	237	RNDBOT369	1	9	9	0	2026-08-29 00:14:56	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25733	Brinera	238	RNDBOT370	1	1	9	0	2026-08-29 00:14:50	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25734	Jordric	238	RNDBOT370	1	3	9	0	2026-08-29 00:14:37	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25735	Heleneva	238	RNDBOT370	1	4	9	0	2026-08-29 00:14:32	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25736	Paberon	238	RNDBOT370	1	4	9	0	2026-08-29 00:14:47	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25737	Saley	238	RNDBOT370	1	3	10	0	2026-08-29 00:14:54	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25738	Shalsia	238	RNDBOT370	1	3	4	0	2026-08-29 00:14:41	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25739	Heleri	238	RNDBOT370	1	1	1	0	2026-08-29 00:14:57	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25740	Appa	238	RNDBOT370	1	2	1	0	2026-08-29 00:14:49	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25741	Thelyssae	238	RNDBOT370	1	11	4	0	2026-08-29 00:14:56	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25742	Dulrya	239	RNDBOT371	1	4	4	0	2026-08-29 00:14:54	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25743	Artinias	239	RNDBOT371	1	1	10	0	2026-08-29 00:14:49	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25744	Aleny	239	RNDBOT371	1	1	1	0	2026-08-29 00:14:59	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25745	Daetaria	239	RNDBOT371	1	4	4	0	2026-08-29 00:14:48	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25746	Irta	239	RNDBOT371	1	5	10	0	2026-08-29 00:14:36	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25747	Chelenelle	239	RNDBOT371	1	5	10	0	2026-08-29 00:14:49	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25748	Irom	239	RNDBOT371	1	1	3	0	2026-08-29 00:14:53	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25749	Everie	239	RNDBOT371	1	3	1	0	2026-08-29 00:14:47	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25750	Andrannul	239	RNDBOT371	1	4	4	0	2026-08-29 00:14:45	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25751	Icaston	240	RNDBOT372	1	3	1	0	2026-08-29 00:14:58	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25752	Drurhogik	240	RNDBOT372	1	3	3	0	2026-08-29 00:14:55	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25753	Deriam	240	RNDBOT372	1	5	10	0	2026-08-29 00:14:47	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25754	Kelea	240	RNDBOT372	1	3	4	0	2026-08-29 00:14:33	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25755	Othelliam	240	RNDBOT372	1	8	10	0	2026-08-29 00:14:41	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25756	Romad	240	RNDBOT372	1	4	10	0	2026-08-29 00:14:37	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25757	Therene	240	RNDBOT372	1	4	9	0	2026-08-29 00:14:45	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25758	Hailaney	240	RNDBOT372	1	8	10	0	2026-08-29 00:14:50	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25759	Moreni	240	RNDBOT372	1	9	9	0	2026-08-29 00:14:39	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25760	Baramer	241	RNDBOT373	1	3	1	0	2026-08-29 00:14:50	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25761	Cenok	241	RNDBOT373	1	9	5	0	2026-08-29 00:14:40	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25762	Finka	241	RNDBOT373	1	1	1	0	2026-08-29 00:14:56	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25763	Ginaris	241	RNDBOT373	1	8	5	0	2026-08-29 00:14:42	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25764	Astin	241	RNDBOT373	1	4	10	0	2026-08-29 00:14:48	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25765	Tebin	241	RNDBOT373	1	11	6	0	2026-08-29 00:14:34	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25766	Ujemi	241	RNDBOT373	1	11	6	0	2026-08-29 00:14:50	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25767	Reanne	241	RNDBOT373	1	9	5	0	2026-08-29 00:14:44	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25768	Rhydrieth	241	RNDBOT373	1	4	4	0	2026-08-29 00:15:00	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25769	Alini	242	RNDBOT374	1	2	10	0	2026-08-29 00:15:00	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25770	Osbo	242	RNDBOT374	1	4	9	0	2026-08-29 00:14:35	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25771	Thadras	242	RNDBOT374	1	1	4	0	2026-08-29 00:14:58	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25772	Qischo	242	RNDBOT374	1	7	6	0	2026-08-29 00:14:42	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25773	Gurdiuhr	242	RNDBOT374	1	1	3	0	2026-08-29 00:14:35	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25774	Sellotin	242	RNDBOT374	1	2	1	0	2026-08-29 00:14:37	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25775	Rollan	242	RNDBOT374	1	1	9	0	2026-08-29 00:14:35	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25776	Estasta	242	RNDBOT374	1	3	10	0	2026-08-29 00:14:34	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25777	Nostri	242	RNDBOT374	1	9	5	0	2026-08-29 00:14:37	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25778	Lengi	243	RNDBOT375	1	4	1	0	2026-08-29 00:14:34	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25779	Amaryl	243	RNDBOT375	1	5	10	0	2026-08-29 00:14:39	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25780	Merony	243	RNDBOT375	1	2	1	0	2026-08-29 00:14:31	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25781	Calander	243	RNDBOT375	1	3	10	0	2026-08-29 00:14:42	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25782	Nerineri	243	RNDBOT375	1	8	9	0	2026-08-29 00:14:53	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25783	Morto	243	RNDBOT375	1	3	9	0	2026-08-29 00:14:46	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25784	Takum	243	RNDBOT375	1	2	3	0	2026-08-29 00:14:38	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25785	Karabetta	243	RNDBOT375	1	8	1	0	2026-08-29 00:14:55	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25786	Galiver	243	RNDBOT375	1	2	10	0	2026-08-29 00:14:55	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25787	Florius	244	RNDBOT376	1	2	10	0	2026-08-29 00:14:38	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25788	Paloma	244	RNDBOT376	1	3	9	0	2026-08-29 00:14:54	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25789	Sydlass	244	RNDBOT376	1	3	4	0	2026-08-29 00:14:55	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25790	Castones	244	RNDBOT376	1	3	9	0	2026-08-29 00:14:47	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25791	Kiwhuaco	244	RNDBOT376	1	11	6	0	2026-08-29 00:14:41	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25792	Elineria	244	RNDBOT376	1	8	10	0	2026-08-29 00:14:57	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25793	Rhydira	244	RNDBOT376	1	4	4	0	2026-08-29 00:14:45	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25794	Audrey	244	RNDBOT376	1	2	1	0	2026-08-29 00:14:53	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25795	Ronna	244	RNDBOT376	1	2	10	0	2026-08-29 00:14:55	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25796	Kwasho	245	RNDBOT377	1	7	6	0	2026-08-29 00:14:39	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25797	Hodelion	245	RNDBOT377	1	9	9	0	2026-08-29 00:14:58	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
25798	Rushaka	245	RNDBOT377	1	3	8	0	2026-08-29 00:14:39	0000-00-00 00:00:00	0	NULL	1	1	0	0	1	0	0	0	NO_REGISTERED_SESSION_SERVER_STOPPED	0	0	1	REQUIRES_EXPLICIT_USER_SELECTION
