bot_guid	population_key	race_id	race_key	class_id	class_key	gender_id	gender_key	race_variant_key	profession_skill_ids
21283	inactive_random_reserve	9	goblin	8	mage	1	female		
21284	inactive_random_reserve	1	human	3	hunter	1	female		
21285	inactive_random_reserve	4	night_elf	1	warrior	0	male		
21286	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21287	inactive_random_reserve	1	human	3	hunter	1	female		
21288	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21289	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21290	inactive_random_reserve	5	undead	4	rogue	1	female		
21291	inactive_random_reserve	7	gnome	9	warlock	0	male		
21292	inactive_random_reserve	9	goblin	3	hunter	1	female		
21293	inactive_random_reserve	1	human	3	hunter	1	female		
21294	inactive_random_reserve	5	undead	4	rogue	0	male		
21295	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21296	inactive_random_reserve	1	human	3	hunter	0	male		
21297	inactive_random_reserve	8	troll	4	rogue	1	female		
21298	inactive_random_reserve	2	orc	4	rogue	1	female		
21299	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21300	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21301	inactive_random_reserve	9	goblin	8	mage	1	female		
21302	inactive_random_reserve	1	human	2	paladin	0	male		
21303	inactive_random_reserve	9	goblin	8	mage	0	male		
21304	inactive_random_reserve	10	high_elf	8	mage	1	female		
21305	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21306	inactive_random_reserve	1	human	8	mage	1	female		
21307	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21308	inactive_random_reserve	4	night_elf	1	warrior	1	female		
21309	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21310	inactive_random_reserve	4	night_elf	4	rogue	0	male		
21311	inactive_random_reserve	10	high_elf	8	mage	0	male		
21312	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21313	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21314	inactive_random_reserve	9	goblin	4	rogue	0	male		
21315	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21316	inactive_random_reserve	9	goblin	3	hunter	0	male		
21317	inactive_random_reserve	1	human	2	paladin	0	male		
21318	inactive_random_reserve	3	dwarf	2	paladin	0	male		
21319	inactive_random_reserve	10	high_elf	5	priest	1	female		
21320	inactive_random_reserve	8	troll	3	hunter	0	male		
21321	inactive_random_reserve	5	undead	5	priest	0	male		
21322	inactive_random_reserve	9	goblin	8	mage	0	male		
21323	inactive_random_reserve	2	orc	3	hunter	1	female		
21324	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21325	inactive_random_reserve	2	orc	7	shaman	0	male		
21326	inactive_random_reserve	6	tauren	7	shaman	0	male		
21327	inactive_random_reserve	10	high_elf	5	priest	0	male		
21328	inactive_random_reserve	5	undead	4	rogue	1	female		
21329	inactive_random_reserve	9	goblin	3	hunter	1	female		
21330	inactive_random_reserve	9	goblin	9	warlock	0	male		
21331	inactive_random_reserve	5	undead	9	warlock	0	male		
21332	inactive_random_reserve	10	high_elf	5	priest	0	male		
21333	inactive_random_reserve	10	high_elf	3	hunter	1	female		
21334	inactive_random_reserve	3	dwarf	2	paladin	0	male		
21335	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21336	inactive_random_reserve	9	goblin	9	warlock	1	female		
21337	inactive_random_reserve	2	orc	7	shaman	0	male		
21338	inactive_random_reserve	8	troll	7	shaman	0	male		
21339	inactive_random_reserve	1	human	3	hunter	1	female		
21340	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21341	inactive_random_reserve	3	dwarf	1	warrior	1	female		
21342	inactive_random_reserve	1	human	3	hunter	1	female		
21343	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21344	inactive_random_reserve	7	gnome	4	rogue	1	female		
21345	inactive_random_reserve	7	gnome	8	mage	1	female		
21346	inactive_random_reserve	1	human	9	warlock	1	female		
21347	inactive_random_reserve	1	human	3	hunter	1	female		
21348	inactive_random_reserve	1	human	2	paladin	0	male		
21349	inactive_random_reserve	1	human	1	warrior	0	male		
21350	inactive_random_reserve	3	dwarf	2	paladin	1	female		
21351	inactive_random_reserve	9	goblin	1	warrior	1	female		
21352	inactive_random_reserve	3	dwarf	3	hunter	1	female		
21353	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21354	inactive_random_reserve	3	dwarf	3	hunter	1	female		
21355	inactive_random_reserve	9	goblin	3	hunter	0	male		
21356	inactive_random_reserve	10	high_elf	5	priest	0	male		
21357	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21358	inactive_random_reserve	1	human	3	hunter	0	male		
21359	inactive_random_reserve	2	orc	3	hunter	1	female		
21360	inactive_random_reserve	9	goblin	3	hunter	1	female		
21361	inactive_random_reserve	10	high_elf	5	priest	1	female		
21362	inactive_random_reserve	9	goblin	1	warrior	1	female		
21363	inactive_random_reserve	4	night_elf	5	priest	0	male		
21364	inactive_random_reserve	5	undead	8	mage	1	female		
21365	inactive_random_reserve	5	undead	8	mage	1	female		
21366	inactive_random_reserve	10	high_elf	8	mage	1	female		
21367	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21368	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21369	inactive_random_reserve	9	goblin	3	hunter	0	male		
21370	inactive_random_reserve	1	human	2	paladin	0	male		
21371	inactive_random_reserve	1	human	2	paladin	0	male		
21372	inactive_random_reserve	1	human	3	hunter	1	female		
21373	inactive_random_reserve	10	high_elf	8	mage	1	female		
21374	inactive_random_reserve	9	goblin	8	mage	0	male		
21375	inactive_random_reserve	10	high_elf	5	priest	0	male		
21376	inactive_random_reserve	4	night_elf	1	warrior	1	female		
21377	inactive_random_reserve	1	human	1	warrior	0	male		
21378	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21379	inactive_random_reserve	1	human	2	paladin	1	female		
21380	inactive_random_reserve	9	goblin	8	mage	0	male		
21381	inactive_random_reserve	1	human	1	warrior	1	female		
21382	inactive_random_reserve	10	high_elf	5	priest	0	male		
21383	inactive_random_reserve	3	dwarf	1	warrior	0	male		
21384	inactive_random_reserve	3	dwarf	3	hunter	1	female		
21385	inactive_random_reserve	1	human	9	warlock	0	male		
21386	inactive_random_reserve	9	goblin	8	mage	1	female		
21387	inactive_random_reserve	1	human	3	hunter	1	female		
21388	inactive_random_reserve	10	high_elf	8	mage	1	female		
21389	inactive_random_reserve	2	orc	3	hunter	0	male		
21390	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21391	inactive_random_reserve	4	night_elf	5	priest	0	male		
21392	inactive_random_reserve	9	goblin	9	warlock	1	female		
21393	inactive_random_reserve	5	undead	4	rogue	1	female		
21394	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21395	inactive_random_reserve	7	gnome	9	warlock	0	male		
21396	inactive_random_reserve	7	gnome	8	mage	1	female		
21397	inactive_random_reserve	9	goblin	9	warlock	1	female		
21398	inactive_random_reserve	4	night_elf	5	priest	0	male		
21399	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21400	inactive_random_reserve	1	human	1	warrior	1	female		
21401	inactive_random_reserve	1	human	2	paladin	0	male		
21402	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21403	inactive_random_reserve	10	high_elf	5	priest	0	male		
21404	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21405	inactive_random_reserve	8	troll	4	rogue	0	male		
21406	inactive_random_reserve	1	human	2	paladin	1	female		
21407	inactive_random_reserve	1	human	8	mage	0	male		
21408	inactive_random_reserve	10	high_elf	5	priest	0	male		
21409	inactive_random_reserve	9	goblin	4	rogue	1	female		
21410	inactive_random_reserve	1	human	3	hunter	0	male		
21411	inactive_random_reserve	7	gnome	8	mage	1	female		
21412	inactive_random_reserve	5	undead	5	priest	1	female		
21413	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21414	inactive_random_reserve	5	undead	9	warlock	0	male		
21415	inactive_random_reserve	4	night_elf	11	druid	0	male		
21416	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21417	inactive_random_reserve	9	goblin	9	warlock	0	male		
21418	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21419	inactive_random_reserve	6	tauren	1	warrior	1	female		
21420	inactive_random_reserve	5	undead	9	warlock	1	female		
21421	inactive_random_reserve	2	orc	1	warrior	1	female		
21422	inactive_random_reserve	9	goblin	1	warrior	0	male		
21423	inactive_random_reserve	9	goblin	9	warlock	0	male		
21424	inactive_random_reserve	1	human	3	hunter	1	female		
21425	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21426	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21427	inactive_random_reserve	1	human	3	hunter	1	female		
21428	inactive_random_reserve	10	high_elf	5	priest	1	female		
21429	inactive_random_reserve	7	gnome	1	warrior	1	female		
21430	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21431	inactive_random_reserve	10	high_elf	3	hunter	1	female		
21432	inactive_random_reserve	9	goblin	9	warlock	1	female		
21433	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21434	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21435	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21436	inactive_random_reserve	8	troll	8	mage	0	male		
21437	inactive_random_reserve	10	high_elf	3	hunter	1	female		
21438	inactive_random_reserve	2	orc	3	hunter	1	female		
21439	inactive_random_reserve	10	high_elf	5	priest	1	female		
21440	inactive_random_reserve	3	dwarf	1	warrior	0	male		
21441	inactive_random_reserve	1	human	2	paladin	1	female		
21442	inactive_random_reserve	1	human	3	hunter	1	female		
21443	inactive_random_reserve	2	orc	3	hunter	0	male		
21444	inactive_random_reserve	8	troll	4	rogue	1	female		
21445	inactive_random_reserve	9	goblin	3	hunter	0	male		
21446	inactive_random_reserve	8	troll	4	rogue	1	female		
21447	inactive_random_reserve	3	dwarf	2	paladin	0	male		
21448	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21449	inactive_random_reserve	9	goblin	1	warrior	1	female		
21450	inactive_random_reserve	9	goblin	8	mage	1	female		
21451	inactive_random_reserve	8	troll	7	shaman	1	female		
21452	inactive_random_reserve	5	undead	8	mage	1	female		
21453	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21454	inactive_random_reserve	9	goblin	9	warlock	1	female		
21455	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21456	inactive_random_reserve	1	human	2	paladin	1	female		
21457	inactive_random_reserve	10	high_elf	5	priest	0	male		
21458	inactive_random_reserve	8	troll	4	rogue	1	female		
21459	inactive_random_reserve	1	human	2	paladin	0	male		
21460	inactive_random_reserve	1	human	4	rogue	1	female		
21461	inactive_random_reserve	1	human	8	mage	0	male		
21462	inactive_random_reserve	1	human	2	paladin	1	female		
21463	inactive_random_reserve	1	human	3	hunter	1	female		
21464	inactive_random_reserve	6	tauren	7	shaman	0	male		
21465	inactive_random_reserve	1	human	9	warlock	1	female		
21466	inactive_random_reserve	9	goblin	8	mage	1	female		
21467	inactive_random_reserve	8	troll	4	rogue	1	female		
21468	inactive_random_reserve	10	high_elf	8	mage	1	female		
21469	inactive_random_reserve	1	human	2	paladin	0	male		
21470	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21471	inactive_random_reserve	5	undead	4	rogue	0	male		
21472	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21473	inactive_random_reserve	7	gnome	1	warrior	0	male		
21474	inactive_random_reserve	2	orc	3	hunter	0	male		
21475	inactive_random_reserve	9	goblin	8	mage	1	female		
21476	inactive_random_reserve	1	human	4	rogue	0	male		
21477	inactive_random_reserve	9	goblin	8	mage	1	female		
21478	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21479	inactive_random_reserve	5	undead	9	warlock	1	female		
21480	inactive_random_reserve	9	goblin	8	mage	1	female		
21481	inactive_random_reserve	5	undead	1	warrior	1	female		
21482	inactive_random_reserve	4	night_elf	11	druid	1	female		
21483	inactive_random_reserve	9	goblin	8	mage	0	male		
21484	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21485	inactive_random_reserve	4	night_elf	4	rogue	0	male		
21486	inactive_random_reserve	9	goblin	9	warlock	1	female		
21487	inactive_random_reserve	9	goblin	1	warrior	1	female		
21488	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21489	inactive_random_reserve	1	human	3	hunter	1	female		
21490	inactive_random_reserve	4	night_elf	11	druid	0	male		
21491	inactive_random_reserve	5	undead	5	priest	0	male		
21492	inactive_random_reserve	10	high_elf	5	priest	0	male		
21493	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21494	inactive_random_reserve	6	tauren	7	shaman	0	male		
21495	inactive_random_reserve	1	human	2	paladin	0	male		
21496	inactive_random_reserve	7	gnome	9	warlock	0	male		
21497	inactive_random_reserve	3	dwarf	2	paladin	0	male		
21498	inactive_random_reserve	10	high_elf	3	hunter	1	female		
21499	inactive_random_reserve	2	orc	9	warlock	0	male		
21500	inactive_random_reserve	8	troll	7	shaman	0	male		
21501	inactive_random_reserve	8	troll	1	warrior	1	female		
21502	inactive_random_reserve	10	high_elf	8	mage	0	male		
21503	inactive_random_reserve	1	human	3	hunter	0	male		
21504	inactive_random_reserve	1	human	1	warrior	1	female		
21505	inactive_random_reserve	8	troll	3	hunter	1	female		
21506	inactive_random_reserve	4	night_elf	1	warrior	0	male		
21507	inactive_random_reserve	9	goblin	8	mage	0	male		
21508	inactive_random_reserve	9	goblin	4	rogue	0	male		
21509	inactive_random_reserve	4	night_elf	5	priest	1	female		
21510	inactive_random_reserve	1	human	3	hunter	0	male		
21511	inactive_random_reserve	4	night_elf	11	druid	1	female		
21512	inactive_random_reserve	9	goblin	4	rogue	0	male		
21513	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21514	inactive_random_reserve	3	dwarf	2	paladin	1	female		
21515	inactive_random_reserve	1	human	4	rogue	0	male		
21516	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21517	inactive_random_reserve	10	high_elf	8	mage	0	male		
21518	inactive_random_reserve	2	orc	1	warrior	1	female		
21519	inactive_random_reserve	9	goblin	8	mage	0	male		
21520	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21521	inactive_random_reserve	1	human	9	warlock	0	male		
21522	inactive_random_reserve	5	undead	9	warlock	1	female		
21523	inactive_random_reserve	6	tauren	1	warrior	1	female		
21524	inactive_random_reserve	5	undead	4	rogue	0	male		
21525	inactive_random_reserve	1	human	2	paladin	1	female		
21526	inactive_random_reserve	9	goblin	3	hunter	0	male		
21527	inactive_random_reserve	9	goblin	8	mage	0	male		
21528	inactive_random_reserve	8	troll	7	shaman	1	female		
21529	inactive_random_reserve	8	troll	5	priest	0	male		
21530	inactive_random_reserve	1	human	3	hunter	1	female		
21531	inactive_random_reserve	4	night_elf	4	rogue	0	male		
21532	inactive_random_reserve	3	dwarf	4	rogue	1	female		
21533	inactive_random_reserve	1	human	2	paladin	0	male		
21534	inactive_random_reserve	7	gnome	1	warrior	0	male		
21535	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21536	inactive_random_reserve	1	human	2	paladin	0	male		
21537	inactive_random_reserve	6	tauren	7	shaman	0	male		
21538	inactive_random_reserve	3	dwarf	3	hunter	0	male		
21539	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21540	inactive_random_reserve	8	troll	7	shaman	1	female		
21541	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21542	inactive_random_reserve	9	goblin	4	rogue	1	female		
21543	inactive_random_reserve	9	goblin	3	hunter	1	female		
21544	inactive_random_reserve	1	human	3	hunter	1	female		
21545	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21546	inactive_random_reserve	6	tauren	7	shaman	0	male		
21547	inactive_random_reserve	2	orc	7	shaman	0	male		
21548	inactive_random_reserve	10	high_elf	3	hunter	1	female		
21549	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21550	inactive_random_reserve	10	high_elf	5	priest	1	female		
21551	inactive_random_reserve	8	troll	5	priest	1	female		
21552	inactive_random_reserve	9	goblin	8	mage	1	female		
21553	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21554	inactive_random_reserve	7	gnome	8	mage	0	male		
21555	inactive_random_reserve	9	goblin	8	mage	0	male		
21556	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21557	inactive_random_reserve	3	dwarf	2	paladin	0	male		
21558	inactive_random_reserve	1	human	9	warlock	1	female		
21559	inactive_random_reserve	9	goblin	4	rogue	1	female		
21560	inactive_random_reserve	2	orc	7	shaman	1	female		
21561	inactive_random_reserve	1	human	1	warrior	0	male		
21562	inactive_random_reserve	1	human	2	paladin	1	female		
21563	inactive_random_reserve	10	high_elf	4	rogue	0	male		
21564	inactive_random_reserve	10	high_elf	8	mage	0	male		
21565	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21566	inactive_random_reserve	6	tauren	3	hunter	1	female		
21567	inactive_random_reserve	8	troll	1	warrior	0	male		
21568	inactive_random_reserve	10	high_elf	8	mage	1	female		
21569	inactive_random_reserve	1	human	4	rogue	1	female		
21570	inactive_random_reserve	6	tauren	7	shaman	0	male		
21571	inactive_random_reserve	9	goblin	8	mage	1	female		
21572	inactive_random_reserve	9	goblin	9	warlock	0	male		
21573	inactive_random_reserve	10	high_elf	8	mage	0	male		
21574	inactive_random_reserve	10	high_elf	5	priest	0	male		
21575	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21576	inactive_random_reserve	5	undead	9	warlock	1	female		
21577	inactive_random_reserve	1	human	8	mage	0	male		
21578	inactive_random_reserve	4	night_elf	4	rogue	1	female		
21579	inactive_random_reserve	1	human	9	warlock	0	male		
21580	inactive_random_reserve	9	goblin	9	warlock	0	male		
21581	inactive_random_reserve	5	undead	4	rogue	1	female		
21582	inactive_random_reserve	7	gnome	9	warlock	1	female		
21583	inactive_random_reserve	1	human	4	rogue	0	male		
21584	inactive_random_reserve	9	goblin	8	mage	0	male		
21585	inactive_random_reserve	6	tauren	11	druid	1	female		
21586	inactive_random_reserve	3	dwarf	1	warrior	0	male		
21587	inactive_random_reserve	9	goblin	4	rogue	0	male		
21588	inactive_random_reserve	9	goblin	3	hunter	0	male		
21589	inactive_random_reserve	10	high_elf	4	rogue	0	male		
21590	inactive_random_reserve	8	troll	1	warrior	1	female		
21591	inactive_random_reserve	9	goblin	8	mage	1	female		
21592	inactive_random_reserve	9	goblin	8	mage	1	female		
21593	inactive_random_reserve	1	human	3	hunter	0	male		
21594	inactive_random_reserve	10	high_elf	3	hunter	1	female		
21595	inactive_random_reserve	4	night_elf	1	warrior	1	female		
21596	inactive_random_reserve	1	human	8	mage	0	male		
21597	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21598	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21599	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21600	inactive_random_reserve	7	gnome	9	warlock	1	female		
21601	inactive_random_reserve	9	goblin	9	warlock	1	female		
21602	inactive_random_reserve	4	night_elf	1	warrior	0	male		
21603	inactive_random_reserve	4	night_elf	11	druid	1	female		
21604	inactive_random_reserve	9	goblin	3	hunter	1	female		
21605	inactive_random_reserve	9	goblin	9	warlock	1	female		
21606	inactive_random_reserve	9	goblin	3	hunter	0	male		
21607	inactive_random_reserve	9	goblin	9	warlock	1	female		
21608	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21609	inactive_random_reserve	6	tauren	7	shaman	0	male		
21610	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21611	inactive_random_reserve	9	goblin	4	rogue	1	female		
21612	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21613	inactive_random_reserve	1	human	4	rogue	0	male		
21614	inactive_random_reserve	4	night_elf	11	druid	0	male		
21615	inactive_random_reserve	3	dwarf	3	hunter	1	female		
21616	inactive_random_reserve	1	human	3	hunter	1	female		
21617	inactive_random_reserve	9	goblin	3	hunter	1	female		
21618	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21619	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21620	inactive_random_reserve	1	human	9	warlock	0	male		
21621	inactive_random_reserve	2	orc	9	warlock	1	female		
21622	inactive_random_reserve	5	undead	9	warlock	1	female		
21623	inactive_random_reserve	3	dwarf	2	paladin	1	female		
21624	inactive_random_reserve	2	orc	7	shaman	1	female		
21625	inactive_random_reserve	9	goblin	8	mage	1	female		
21626	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21627	inactive_random_reserve	1	human	2	paladin	0	male		
21628	inactive_random_reserve	8	troll	7	shaman	1	female		
21629	inactive_random_reserve	7	gnome	4	rogue	1	female		
21630	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21631	inactive_random_reserve	5	undead	5	priest	1	female		
21632	inactive_random_reserve	9	goblin	9	warlock	0	male		
21633	inactive_random_reserve	3	dwarf	3	hunter	0	male		
21634	inactive_random_reserve	3	dwarf	3	hunter	0	male		
21635	inactive_random_reserve	4	night_elf	1	warrior	1	female		
21636	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21637	inactive_random_reserve	1	human	3	hunter	0	male		
21638	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21639	inactive_random_reserve	4	night_elf	5	priest	0	male		
21640	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21641	inactive_random_reserve	5	undead	9	warlock	1	female		
21642	inactive_random_reserve	9	goblin	8	mage	1	female		
21643	inactive_random_reserve	1	human	4	rogue	1	female		
21644	inactive_random_reserve	10	high_elf	3	hunter	1	female		
21645	inactive_random_reserve	10	high_elf	8	mage	1	female		
21646	inactive_random_reserve	1	human	3	hunter	0	male		
21647	inactive_random_reserve	5	undead	1	warrior	1	female		
21648	inactive_random_reserve	5	undead	8	mage	1	female		
21649	inactive_random_reserve	1	human	8	mage	0	male		
21650	inactive_random_reserve	10	high_elf	4	rogue	0	male		
21651	inactive_random_reserve	9	goblin	4	rogue	1	female		
21652	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21653	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21654	inactive_random_reserve	4	night_elf	11	druid	1	female		
21655	inactive_random_reserve	10	high_elf	5	priest	0	male		
21656	inactive_random_reserve	1	human	9	warlock	0	male		
21657	inactive_random_reserve	8	troll	5	priest	0	male		
21658	inactive_random_reserve	5	undead	9	warlock	0	male		
21659	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21660	inactive_random_reserve	9	goblin	3	hunter	1	female		
21661	inactive_random_reserve	1	human	9	warlock	1	female		
21662	inactive_random_reserve	4	night_elf	1	warrior	0	male		
21663	inactive_random_reserve	2	orc	9	warlock	0	male		
21664	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21665	inactive_random_reserve	10	high_elf	5	priest	0	male		
21666	inactive_random_reserve	8	troll	1	warrior	0	male		
21667	inactive_random_reserve	1	human	3	hunter	0	male		
21668	inactive_random_reserve	9	goblin	1	warrior	1	female		
21669	inactive_random_reserve	2	orc	9	warlock	1	female		
21670	inactive_random_reserve	1	human	8	mage	0	male		
21671	inactive_random_reserve	2	orc	1	warrior	0	male		
21672	inactive_random_reserve	8	troll	7	shaman	1	female		
21673	inactive_random_reserve	9	goblin	9	warlock	0	male		
21674	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21675	inactive_random_reserve	1	human	3	hunter	1	female		
21676	inactive_random_reserve	3	dwarf	3	hunter	1	female		
21677	inactive_random_reserve	4	night_elf	5	priest	0	male		
21678	inactive_random_reserve	4	night_elf	11	druid	0	male		
21679	inactive_random_reserve	9	goblin	8	mage	1	female		
21680	inactive_random_reserve	1	human	8	mage	0	male		
21681	inactive_random_reserve	3	dwarf	3	hunter	0	male		
21682	inactive_random_reserve	1	human	5	priest	1	female		
21683	inactive_random_reserve	7	gnome	8	mage	0	male		
21684	inactive_random_reserve	4	night_elf	1	warrior	0	male		
21685	inactive_random_reserve	9	goblin	1	warrior	1	female		
21686	inactive_random_reserve	1	human	2	paladin	1	female		
21687	inactive_random_reserve	1	human	8	mage	0	male		
21688	inactive_random_reserve	4	night_elf	4	rogue	1	female		
21689	inactive_random_reserve	1	human	4	rogue	0	male		
21690	inactive_random_reserve	10	high_elf	8	mage	1	female		
21691	inactive_random_reserve	9	goblin	3	hunter	1	female		
21692	inactive_random_reserve	10	high_elf	5	priest	1	female		
21693	inactive_random_reserve	10	high_elf	8	mage	0	male		
21694	inactive_random_reserve	2	orc	4	rogue	0	male		
21695	inactive_random_reserve	9	goblin	8	mage	0	male		
21696	inactive_random_reserve	4	night_elf	1	warrior	1	female		
21697	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21698	inactive_random_reserve	9	goblin	1	warrior	0	male		
21699	inactive_random_reserve	1	human	5	priest	0	male		
21700	inactive_random_reserve	1	human	2	paladin	1	female		
21701	inactive_random_reserve	9	goblin	9	warlock	0	male		
21702	inactive_random_reserve	1	human	3	hunter	1	female		
21703	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21704	inactive_random_reserve	10	high_elf	2	paladin	0	male		
21705	inactive_random_reserve	7	gnome	8	mage	1	female		
21706	inactive_random_reserve	9	goblin	4	rogue	0	male		
21707	inactive_random_reserve	10	high_elf	8	mage	0	male		
21708	inactive_random_reserve	7	gnome	8	mage	0	male		
21709	inactive_random_reserve	3	dwarf	2	paladin	1	female		
21710	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21711	inactive_random_reserve	1	human	3	hunter	0	male		
21712	inactive_random_reserve	2	orc	3	hunter	0	male		
21713	inactive_random_reserve	10	high_elf	1	warrior	1	female		
21714	inactive_random_reserve	10	high_elf	3	hunter	0	male		
21715	inactive_random_reserve	8	troll	4	rogue	0	male		
21716	inactive_random_reserve	5	undead	8	mage	0	male		
21717	inactive_random_reserve	7	gnome	4	rogue	0	male		
21718	inactive_random_reserve	9	goblin	3	hunter	1	female		
21719	inactive_random_reserve	9	goblin	4	rogue	0	male		
21720	inactive_random_reserve	5	undead	8	mage	1	female		
21721	inactive_random_reserve	10	high_elf	5	priest	1	female		
21722	inactive_random_reserve	9	goblin	9	warlock	0	male		
21723	inactive_random_reserve	1	human	9	warlock	1	female		
21724	inactive_random_reserve	4	night_elf	3	hunter	0	male		
21725	inactive_random_reserve	8	troll	8	mage	1	female		
21726	inactive_random_reserve	5	undead	5	priest	1	female		
21727	inactive_random_reserve	10	high_elf	8	mage	1	female		
21728	inactive_random_reserve	9	goblin	9	warlock	1	female		
21729	inactive_random_reserve	9	goblin	3	hunter	1	female		
21730	inactive_random_reserve	4	night_elf	5	priest	0	male		
21731	inactive_random_reserve	10	high_elf	4	rogue	0	male		
21732	inactive_random_reserve	2	orc	7	shaman	1	female		
21733	inactive_random_reserve	9	goblin	1	warrior	1	female		
21734	inactive_random_reserve	1	human	1	warrior	0	male		
21735	inactive_random_reserve	9	goblin	1	warrior	1	female		
21736	inactive_random_reserve	1	human	1	warrior	0	male		
21737	inactive_random_reserve	7	gnome	8	mage	1	female		
21738	inactive_random_reserve	8	troll	4	rogue	0	male		
21739	inactive_random_reserve	4	night_elf	11	druid	0	male		
21740	inactive_random_reserve	10	high_elf	4	rogue	1	female		
21741	inactive_random_reserve	1	human	2	paladin	0	male		
21742	inactive_random_reserve	9	goblin	9	warlock	1	female		
21743	inactive_random_reserve	10	high_elf	8	mage	1	female		
21744	inactive_random_reserve	6	tauren	11	druid	1	female		
21745	inactive_random_reserve	1	human	8	mage	1	female		
21746	inactive_random_reserve	10	high_elf	1	warrior	0	male		
21747	inactive_random_reserve	3	dwarf	1	warrior	1	female		
21748	inactive_random_reserve	4	night_elf	3	hunter	1	female		
21749	inactive_random_reserve	2	orc	9	warlock	1	female		
21750	inactive_random_reserve	10	high_elf	2	paladin	1	female		
21751	inactive_random_reserve	9	goblin	4	rogue	0	male		
21752	inactive_random_reserve	10	high_elf	5	priest	1	female		
21753	inactive_random_reserve	8	troll	7	shaman	1	female		
